,attemptNum,condition,contents,critical,eventType,gameid,instructionNum,iterationName,objectSet,sender,serverTime,targetObject,trialNum,trialType,typingRT
156,0,unscripted,move microscope,False,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,0,planned_sample,2,director,1522794849882.0,binoculars,2,exp,12479
157,0,unscripted,move tools,False,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,1,planned_sample,2,director,1522794874520.0,wrench,2,exp,11973
158,0,unscripted,move,False,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,1,planned_sample,2,director,1522794890696.0,wrench,2,exp,1405
159,0,unscripted,move the box,True,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,2,planned_sample,2,director,1522794918280.0,middleBlock,2,exp,3599
160,0,unscripted,move mug,False,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,3,planned_sample,2,director,1522794951017.0,coffeeMug,2,exp,1704
161,0,unscripted,ball,False,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,0,planned_sample,5,director,1522795022057.0,basketball,3,exp,915
162,0,unscripted,comb,True,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,1,planned_sample,5,director,1522795059176.0,roundBrush,3,exp,840
163,0,unscripted,headphone,False,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,2,planned_sample,5,director,1522795087744.0,headphones,3,exp,1933
164,0,unscripted,book,False,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,3,planned_sample,5,director,1522795111276.0,book,3,exp,2202
165,0,unscripted,scissors,False,chatMessage,0176-a2c355d9-8f0d-44d3-b8d3-29df824e374f,0,planned_sample,3,director,1522795155808.0,scissors,4,base,1401
166,0,scripted,move the binoculars one space to the right,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,0,planned_sample,2,director,1522799349095.0,binoculars,1,base,NaN
167,0,scripted,Move the wrench one space to the left,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,1,planned_sample,2,director,1522799390738.0,wrench,1,base,11986
168,0,scripted,move the bottom block one space to the left,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,2,planned_sample,2,director,1522799454761.0,middleBlock,1,base,76003
169,1,scripted,move the lower block with the b one space to left,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,2,planned_sample,2,director,1522799514065.0,middleBlock,1,base,14604
170,0,scripted,Move the coffee cup one space to the right,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,3,planned_sample,2,director,1522799541650.0,coffeeMug,1,base,11472
171,0,scripted,Move the airplane one space to the right,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,0,planned_sample,1,director,1522799569812.0,airplane,2,exp,8856
172,0,scripted,move the glasses one space to the right,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,1,planned_sample,1,director,1522799591002.0,sunGlasses,2,exp,30041
173,0,scripted,move the barrel down by one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,2,planned_sample,1,director,1522799605515.0,barrel,2,exp,44470
174,0,scripted,Move the saxophone up one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,3,planned_sample,1,director,1522799627954.0,saxophone,2,exp,8461
175,0,scripted,Move the basketball down one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,0,planned_sample,5,director,1522799648815.0,basketball,3,base,8983
176,0,scripted,move the brush one space to the left,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,1,planned_sample,5,director,1522799660378.0,roundBrush,3,base,20571
177,0,scripted,Move the headphones one space to the left,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,2,planned_sample,5,director,1522799683401.0,headphones,3,base,9714
178,0,scripted,move the book one space to the right,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,3,planned_sample,5,director,1522799700609.0,book,3,base,26921
179,0,scripted,move the carrot up one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,0,planned_sample,4,director,1522799714559.0,carrot,4,exp,40871
180,0,scripted,move the large measuring cup down one space,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,1,planned_sample,4,director,1522799729717.0,mediumMeasuringCup,4,exp,56019
181,0,scripted,Move the water bottle one space to the right,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,2,planned_sample,4,director,1522799756635.0,waterBottle,4,exp,11990
182,0,scripted,Move the chair one space to the left,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,3,planned_sample,4,director,1522799778711.0,chair,4,exp,8827
183,0,scripted,Move the scissors one space to the right,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,0,planned_sample,3,director,1522799807900.0,scissors,5,exp,13806
184,0,scripted,move the knife down one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,1,planned_sample,3,director,1522799819451.0,knife,5,exp,25357
185,0,scripted,move the soap bar one space to the left,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,2,planned_sample,3,director,1522799846081.0,barOfSoap,5,exp,11888
186,0,scripted,move the tape down by one space,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,3,planned_sample,3,director,1522799859233.0,cassetteTape,5,exp,25039
187,0,scripted,move the banana up by one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,0,planned_sample,6,director,1522799871249.0,banana,6,base,37055
188,0,scripted,move the dollar bill one space to the right,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,1,planned_sample,6,director,1522799893858.0,dollar,6,base,9773
189,0,scripted,move the eraser up by one space,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,2,planned_sample,6,director,1522799906321.0,boardEraser,6,base,22220
190,0,scripted,move the feather one space to the left,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,3,planned_sample,6,director,1522799927159.0,feather,6,base,8173
191,0,scripted,move the comb up one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,0,planned_sample,8,director,1522799947759.0,comb,7,base,6692
192,0,scripted,move the mouse up by one space,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,1,planned_sample,8,director,1522799958162.0,computerMouse,7,base,17096
193,0,scripted,move the frying pan up one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,2,planned_sample,8,director,1522799978507.0,castIronPan,7,base,8352
194,0,scripted,move the piano one space to the left,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,3,planned_sample,8,director,1522799998932.0,piano,7,base,9634
195,0,scripted,move the magnet down by one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,0,planned_sample,7,director,1522800014620.0,magnet,8,exp,25323
196,0,scripted,move the handcuffs down one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,1,planned_sample,7,director,1522800037930.0,handcuffs,8,exp,9687
197,0,scripted,move the teddy bear down one space,False,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,2,planned_sample,7,director,1522800062633.0,pandaToy,8,exp,9200
198,0,scripted,move the small candle down by one space,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,3,planned_sample,7,director,1522800073130.0,mediumCandle,8,exp,19698
199,1,scripted,move the red candle down one space,True,chatMessage,0248-0ddbec25-7e2d-4464-9e98-1ebbc125c4df,3,planned_sample,7,director,1522800096948.0,mediumCandle,8,exp,8865
200,0,unscripted,scissor one to right,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,0,planned_sample,3,director,1522797819291.0,scissors,1,exp,11955
201,0,unscripted,knife down one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,1,planned_sample,3,director,1522797848916.0,knife,1,exp,2336
202,0,unscripted,soap left one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,2,planned_sample,3,director,1522797864474.0,barOfSoap,1,exp,4222
203,0,unscripted,cassette down one,True,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,3,planned_sample,3,director,1522797882140.0,cassetteTape,1,exp,5335
204,0,unscripted,binocular right one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,0,planned_sample,2,director,1522797903984.0,binoculars,2,base,7020
205,0,unscripted,wrench left one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,1,planned_sample,2,director,1522797919747.0,wrench,2,base,5004
206,0,unscripted,B block left one,True,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,2,planned_sample,2,director,1522797937699.0,middleBlock,2,base,4607
207,0,unscripted,mug right one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,3,planned_sample,2,director,1522797951954.0,coffeeMug,2,base,1788
208,0,unscripted,carrot up one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,0,planned_sample,4,director,1522797966103.0,carrot,3,exp,2043
209,0,unscripted,measuring cup down one,True,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,1,planned_sample,4,director,1522797980213.0,mediumMeasuringCup,3,exp,3714
210,0,unscripted,water bottle right one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,2,planned_sample,4,director,1522798000267.0,waterBottle,3,exp,2803
211,0,unscripted,chair left one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,3,planned_sample,4,director,1522798014059.0,chair,3,exp,1601
212,0,unscripted,basketball down one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,0,planned_sample,5,director,1522798026580.0,basketball,4,base,3438
213,0,unscripted,hairbrush left one,True,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,1,planned_sample,5,director,1522798042935.0,roundBrush,4,base,7441
214,0,unscripted,headphones left one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,2,planned_sample,5,director,1522798060759.0,headphones,4,base,2572
215,0,unscripted,book right one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,3,planned_sample,5,director,1522798073586.0,book,4,base,1842
216,0,unscripted,plane right one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,0,planned_sample,1,director,1522798089351.0,airplane,5,base,4055
217,0,unscripted,sunglasses right one,True,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,1,planned_sample,1,director,1522798105137.0,sunGlasses,5,base,5281
218,0,unscripted,barrel down one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,2,planned_sample,1,director,1522798120133.0,barrel,5,base,5511
219,0,unscripted,saxophone up one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,3,planned_sample,1,director,1522798140984.0,saxophone,5,base,10822
220,0,unscripted,magnet down one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,0,planned_sample,7,director,1522798153912.0,magnet,6,exp,2417
221,0,unscripted,handcuffs down one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,1,planned_sample,7,director,1522798170687.0,handcuffs,6,exp,3979
222,0,unscripted,panda down one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,2,planned_sample,7,director,1522798183813.0,pandaToy,6,exp,2632
223,0,unscripted,candle down one,True,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,3,planned_sample,7,director,1522798197274.0,mediumCandle,6,exp,1974
224,0,unscripted,comb up one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,0,planned_sample,8,director,1522798211385.0,comb,7,base,2544
225,0,unscripted,mouse up one,True,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,1,planned_sample,8,director,1522798224465.0,computerMouse,7,base,1850
226,0,unscripted,pan up one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,2,planned_sample,8,director,1522798239739.0,castIronPan,7,base,3107
227,0,unscripted,piano one left,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,3,planned_sample,8,director,1522798253519.0,piano,7,base,1998
228,0,unscripted,banana up one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,0,planned_sample,6,director,1522798266472.0,banana,8,exp,2714
229,0,unscripted,dollar right one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,1,planned_sample,6,director,1522798277705.0,dollar,8,exp,2103
230,0,unscripted,eraser up one,True,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,2,planned_sample,6,director,1522798293208.0,boardEraser,8,exp,3678
231,1,unscripted,whiteboard erase up one,True,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,2,planned_sample,6,director,1522798308932.0,boardEraser,8,exp,4515
232,0,unscripted,feather left one,False,chatMessage,0253-f251d8ba-98a1-42f6-bf50-459c2e0c70dd,3,planned_sample,6,director,1522798327744.0,feather,8,exp,6549
233,0,unscripted,Move Banana up~~~,False,chatMessage,0439-894baa37-3fc0-4e4d-b2c1-2b700e1215ba,0,planned_sample,6,director,1522823260599.0,banana,1,base,13641
234,0,unscripted,Move banana down~~~,False,chatMessage,0439-894baa37-3fc0-4e4d-b2c1-2b700e1215ba,1,planned_sample,6,director,1522823311605.0,dollar,1,base,10955
235,1,unscripted,Move dollar to the right~~~,False,chatMessage,0439-894baa37-3fc0-4e4d-b2c1-2b700e1215ba,1,planned_sample,6,director,1522823353244.0,dollar,1,base,6975
236,0,unscripted,Move money stack up~~~,True,chatMessage,0439-894baa37-3fc0-4e4d-b2c1-2b700e1215ba,2,planned_sample,6,director,1522823383126.0,boardEraser,1,base,7042
237,1,unscripted,Move eraser up~~~,True,chatMessage,0439-894baa37-3fc0-4e4d-b2c1-2b700e1215ba,2,planned_sample,6,director,1522823408937.0,boardEraser,1,base,17196
238,0,unscripted,Move feather to left,False,chatMessage,0439-894baa37-3fc0-4e4d-b2c1-2b700e1215ba,3,planned_sample,6,director,1522823425408.0,feather,1,base,6165
239,0,unscripted,Move magnet down~~~,False,chatMessage,0439-894baa37-3fc0-4e4d-b2c1-2b700e1215ba,0,planned_sample,7,director,1522823445094.0,magnet,2,exp,6009
240,0,scripted,move the banana up by one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,0,planned_sample,6,director,1522825348938.0,banana,1,base,NaN
241,0,scripted,move the dollar bill right one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,1,planned_sample,6,director,1522825389881.0,dollar,1,base,15821
242,0,scripted,move the eraser up by one space,True,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,2,planned_sample,6,director,1522825417731.0,boardEraser,1,base,43668
243,0,scripted,move the feather left one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,3,planned_sample,6,director,1522825447180.0,feather,1,base,9474
244,0,scripted,move scissors right one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,0,planned_sample,3,director,1522825475148.0,scissors,2,exp,12826
245,0,scripted,move the knife down one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,1,planned_sample,3,director,1522825494947.0,knife,2,exp,32627
246,1,scripted,move the handled object down one,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,1,planned_sample,3,director,1522825542095.0,knife,2,exp,15161
247,0,scripted,move the grey soap left one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,2,planned_sample,3,director,1522825568981.0,barOfSoap,2,exp,10776
248,0,scripted,move the tape down by one space,True,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,3,planned_sample,3,director,1522825585498.0,cassetteTape,2,exp,27291
249,1,scripted,move down the tape one space,True,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,3,planned_sample,3,director,1522825631196.0,cassetteTape,2,exp,13086
250,0,scripted,move up the comb one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,0,planned_sample,8,director,1522825657486.0,comb,3,base,7348
251,1,scripted,move the comb up one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,0,planned_sample,8,director,1522825677462.0,comb,3,base,6326
252,0,scripted,move the mouse up by one space,True,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,1,planned_sample,8,director,1522825695293.0,computerMouse,3,base,24159
253,0,scripted,move up the pan one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,2,planned_sample,8,director,1522825722196.0,castIronPan,3,base,9176
254,0,scripted,move the piano one space left,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,3,planned_sample,8,director,1522825746889.0,piano,3,base,8896
255,0,scripted,move the magnet down by one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,0,planned_sample,7,director,1522825771100.0,magnet,4,base,33105
256,0,scripted,move the handcuffs down one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,1,planned_sample,7,director,1522825805410.0,handcuffs,4,base,9688
257,0,scripted,move the bear down one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,2,planned_sample,7,director,1522825833178.0,pandaToy,4,base,8226
258,0,scripted,move the small candle down by one space,True,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,3,planned_sample,7,director,1522825864938.0,mediumCandle,4,base,39986
259,0,scripted,move the carrot up one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,0,planned_sample,4,director,1522825878956.0,carrot,5,exp,54004
260,0,scripted,move the large measuring cup down one space,True,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,1,planned_sample,4,director,1522825896817.0,mediumMeasuringCup,5,exp,71866
261,1,scripted,move the handled cup down one space,True,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,1,planned_sample,4,director,1522825937923.0,mediumMeasuringCup,5,exp,10949
262,2,scripted,move the other measuring cup down one space,True,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,1,planned_sample,4,director,1522825979158.0,mediumMeasuringCup,5,exp,12528
263,0,scripted,move the capped blue bottle right one space,False,chatMessage,0538-e2547271-2750-4461-ac40-4d5b18fd8344,2,planned_sample,4,director,1522826010614.0,waterBottle,5,exp,12638
