gameid,trialNum,distractorType,context,hidden,numDistractors,colorMention,shapeMention,textureMention
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,8,texture_shape,close,yes,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,9,texture_shape,close,no,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,10,diff_shape,far,no,3,TRUE,TRUE,FALSE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,11,color_shape,close,no,4,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,12,color_shape,close,yes,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,13,color_shape,close,yes,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,14,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,15,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,16,diff_shape,far,no,2,TRUE,TRUE,FALSE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,17,diff_shape,far,no,2,TRUE,TRUE,FALSE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,18,diff_shape,far,no,2,TRUE,TRUE,FALSE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,19,texture_shape,close,yes,4,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,20,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,21,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,22,shape_only,close,no,3,TRUE,TRUE,FALSE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,23,color_shape,close,yes,2,TRUE,TRUE,TRUE
6361-00f2b628-cefc-4406-ab60-e551d3a00b65,24,color_shape,close,no,4,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,1,diff_shape,far,yes,2,FALSE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,2,shape_only,close,no,2,FALSE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,3,texture_shape,close,yes,4,FALSE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,4,diff_shape,far,no,4,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,5,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,6,diff_shape,far,no,4,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,7,color_shape,close,yes,2,FALSE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,8,shape_only,close,no,2,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,9,color_shape,close,no,3,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,10,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,11,diff_shape,far,no,3,TRUE,TRUE,FALSE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,12,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,13,shape_only,close,yes,3,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,14,texture_shape,close,no,3,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,15,diff_shape,far,no,2,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,16,texture_shape,close,yes,4,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,17,shape_only,close,yes,2,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,18,diff_shape,far,no,2,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,19,shape_only,close,no,4,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,20,shape_only,close,yes,3,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,21,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,22,color_shape,close,no,3,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,23,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6580-daed1634-1b8f-47bb-99cc-569c05381caa,24,diff_shape,far,no,2,TRUE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,1,diff_shape,far,no,4,FALSE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,2,shape_only,close,yes,2,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,3,diff_shape,far,yes,4,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,4,diff_shape,far,yes,4,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,5,texture_shape,close,no,2,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,6,texture_shape,close,no,2,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,7,diff_shape,far,no,2,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,8,color_shape,close,yes,4,TRUE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,9,shape_only,close,yes,4,FALSE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,10,diff_shape,far,yes,4,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,11,diff_shape,far,no,4,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,12,shape_only,close,no,4,FALSE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,13,color_shape,close,no,2,FALSE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,14,shape_only,close,yes,4,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,15,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,16,diff_shape,far,no,4,FALSE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,17,shape_only,close,yes,3,TRUE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,18,shape_only,close,no,2,TRUE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,19,diff_shape,far,yes,4,TRUE,TRUE,FALSE
6725-df933262-f349-43bb-ad36-1faa416a9f44,20,color_shape,close,yes,3,TRUE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,21,texture_shape,close,no,2,TRUE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,22,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,23,diff_shape,far,no,2,TRUE,TRUE,TRUE
6725-df933262-f349-43bb-ad36-1faa416a9f44,24,diff_shape,far,no,2,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,1,shape_only,close,yes,4,FALSE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,2,diff_shape,far,yes,2,FALSE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,3,texture_shape,close,yes,2,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,4,shape_only,close,no,4,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,5,diff_shape,far,no,4,TRUE,TRUE,FALSE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,6,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,7,shape_only,close,no,3,TRUE,TRUE,FALSE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,8,diff_shape,far,no,4,TRUE,TRUE,FALSE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,9,shape_only,close,yes,3,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,10,texture_shape,close,no,4,TRUE,TRUE,FALSE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,11,diff_shape,far,no,2,TRUE,TRUE,FALSE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,12,diff_shape,far,no,3,TRUE,TRUE,FALSE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,13,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,14,color_shape,close,no,3,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,15,shape_only,close,yes,3,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,16,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,17,diff_shape,far,no,4,TRUE,TRUE,FALSE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,18,shape_only,close,no,4,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,19,color_shape,close,yes,3,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,20,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,21,diff_shape,far,no,4,TRUE,TRUE,FALSE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,22,color_shape,close,yes,4,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,23,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8,24,color_shape,close,no,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,1,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,2,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,3,color_shape,close,yes,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,4,shape_only,close,no,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,5,diff_shape,far,no,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,6,diff_shape,far,no,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,7,shape_only,close,no,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,8,color_shape,close,yes,2,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,9,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,10,shape_only,close,no,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,11,shape_only,close,yes,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,12,diff_shape,far,no,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,13,color_shape,close,yes,2,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,14,diff_shape,far,no,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,15,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,16,color_shape,close,no,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,17,diff_shape,far,no,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,18,color_shape,close,no,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,19,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,20,diff_shape,far,yes,2,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,21,shape_only,close,no,4,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,22,shape_only,close,yes,3,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,23,diff_shape,far,no,2,TRUE,TRUE,TRUE
6866-d4468ddf-92ea-416f-be28-16f0cfccb056,24,color_shape,close,yes,2,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,1,color_shape,close,no,2,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,2,diff_shape,far,no,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,3,shape_only,close,no,2,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,4,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,5,color_shape,close,yes,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,6,diff_shape,far,no,4,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,7,shape_only,close,yes,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,8,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,9,shape_only,close,yes,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,10,diff_shape,far,no,2,TRUE,TRUE,FALSE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,11,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,12,diff_shape,far,no,2,TRUE,TRUE,FALSE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,13,color_shape,close,no,2,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,14,color_shape,close,no,4,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,15,shape_only,close,yes,4,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,16,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,17,texture_shape,close,no,4,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,18,diff_shape,far,no,3,TRUE,TRUE,FALSE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,19,shape_only,close,no,3,TRUE,TRUE,FALSE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,20,shape_only,close,yes,2,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,21,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,22,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,23,shape_only,close,yes,3,TRUE,TRUE,TRUE
6894-7656b41b-8dfd-427e-9290-f0726a4d08c0,24,diff_shape,far,no,2,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,1,diff_shape,far,yes,4,FALSE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,2,shape_only,close,yes,3,FALSE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,3,diff_shape,far,no,4,FALSE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,4,color_shape,close,yes,3,FALSE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,5,color_shape,close,no,4,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,6,shape_only,close,no,3,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,7,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,8,diff_shape,far,no,3,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,9,color_shape,close,yes,3,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,10,texture_shape,close,no,2,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,11,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,12,diff_shape,far,no,4,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,13,shape_only,close,yes,2,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,14,diff_shape,far,no,2,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,15,color_shape,close,no,4,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,16,diff_shape,far,yes,4,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,17,diff_shape,far,no,3,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,18,diff_shape,far,no,4,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,19,color_shape,close,yes,3,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,20,texture_shape,close,no,4,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,21,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,22,color_shape,close,yes,2,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,23,diff_shape,far,yes,3,TRUE,TRUE,TRUE
6952-f84cf3f2-0198-4509-bb35-aac7dee1e132,24,shape_only,close,no,3,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,1,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,2,shape_only,close,no,3,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,3,diff_shape,far,no,3,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,4,color_shape,close,no,2,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,5,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,6,texture_shape,close,yes,2,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,7,diff_shape,far,no,3,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,8,shape_only,close,yes,3,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,9,diff_shape,far,no,4,TRUE,TRUE,FALSE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,10,texture_shape,close,no,2,TRUE,TRUE,FALSE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,11,shape_only,close,no,4,TRUE,TRUE,FALSE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,12,color_shape,close,yes,4,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,13,color_shape,close,yes,2,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,14,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,15,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,16,diff_shape,far,no,3,TRUE,TRUE,FALSE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,17,shape_only,close,yes,2,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,18,texture_shape,close,yes,4,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,19,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,20,diff_shape,far,no,4,TRUE,TRUE,FALSE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,21,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,22,texture_shape,close,no,4,TRUE,TRUE,FALSE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,23,shape_only,close,no,4,TRUE,TRUE,FALSE
7040-e34567a1-1ae6-4940-9f0d-aecaca019132,24,diff_shape,far,no,3,TRUE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,1,diff_shape,far,no,2,FALSE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,2,diff_shape,far,yes,4,FALSE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,3,color_shape,close,yes,3,FALSE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,4,color_shape,close,yes,4,FALSE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,5,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,6,color_shape,close,no,4,FALSE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,7,texture_shape,close,no,4,TRUE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,8,diff_shape,far,no,3,TRUE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,9,shape_only,close,no,4,FALSE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,10,color_shape,close,yes,2,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,11,diff_shape,far,no,2,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,12,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,13,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,14,diff_shape,far,no,4,TRUE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,15,texture_shape,close,no,2,TRUE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,16,shape_only,close,yes,4,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,17,shape_only,close,yes,2,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,18,diff_shape,far,no,4,TRUE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,19,diff_shape,far,no,3,TRUE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,20,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,21,color_shape,close,yes,3,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,22,shape_only,close,no,4,TRUE,TRUE,FALSE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,23,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7301-b7c9007f-d9af-4866-8ee3-757976f924a2,24,color_shape,close,no,3,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,1,shape_only,close,yes,4,TRUE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,2,diff_shape,far,no,4,TRUE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,3,diff_shape,far,no,3,TRUE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,4,shape_only,close,no,4,TRUE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,5,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,6,shape_only,close,yes,2,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,7,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,8,shape_only,close,no,3,TRUE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,9,diff_shape,far,no,4,TRUE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,10,texture_shape,close,no,2,TRUE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,11,shape_only,close,yes,2,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,12,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,13,shape_only,close,yes,4,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,14,diff_shape,far,no,3,TRUE,FALSE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,15,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,16,shape_only,close,no,2,TRUE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,17,shape_only,close,yes,4,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,18,diff_shape,far,no,2,FALSE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,19,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,20,diff_shape,far,no,4,TRUE,FALSE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,21,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,22,shape_only,close,no,3,TRUE,TRUE,FALSE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,23,shape_only,close,yes,2,TRUE,TRUE,TRUE
7338-7e6fe44c-9252-4b18-9f29-07454840b139,24,shape_only,close,no,2,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,1,diff_shape,far,no,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,2,diff_shape,far,no,3,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,3,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,4,shape_only,close,no,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,5,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,6,color_shape,close,yes,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,7,shape_only,close,no,4,TRUE,TRUE,TRUE
